,Address,Latitude,Longitude
887,"""11 Allée Marguerite, 93190 Livry-Gargan, France""",48.905313,2.520124
888,"""République - Marx Dormoy, 93190 Livry-Gargan, France""",48.9055177,2.5223207
889,"""37 Résidence Sévigné, 93390 Clichy-sous-Bois, France""",48.9068154,2.5377463
890,"""Avenue Ladrette, 93390 Clichy-sous-Bois, France""",48.9054304,2.5415015
891,"""8 Allée de l'Aqueduc, 93390 Clichy-sous-Bois, France""",48.9052438,2.5544796
892,"""9 B Allée Anatole France, 93390 Clichy-sous-Bois, France""",48.9058401,2.5564129
893,"""93 Boulevard Hardy, 93370 Montfermeil, France""",48.9066874,2.5710291
894,"""19 Chemin de la Petite Montagne, 93370 Montfermeil, France""",48.9051257,2.5738682
895,"""64 Avenue Daguerre, 93370 Chelles, France""",48.9054011,2.5876408
896,"""55 Avenue Denis Papin, 77500 Chelles, France""",48.905776,2.5902392
897,"""10 Rue Auguste Boulnat, 77181 Courtry, France""",48.9057774,2.6024434
898,"""33 Rue de la Régale, 77181 Courtry, France""",48.906979,2.6063998
899,"""77181 Le Pin, France""",48.91477190000000,2.6306962
900,"""77410 Villevaudé, France""",48.91117090000000,2.667178
901,"""4 Chemin de la Gueule du Bois, 77410 Villevaudé, France""",48.9054187,2.659887
902,"""66 Rue de la Tour, 77410 Villevaudé, France""",48.906037,2.6697256
903,"""Chemin du Grimpet, 77410 Villevaudé, France""",48.905551,2.673416
904,"""5 Sente des Vergers, 78240 Chambourcy, France""",48.9032943,2.0399384
905,"""28 Rue du Chemin Neuf, 78240 Chambourcy, France""",48.9038777,2.0543494
906,"""N13, 78100 Saint-Germain-en-Laye, France""",48.8938578,2.0819854
907,"""8 Rue Turgot, 78100 Saint-Germain-en-Laye, France""",48.9023056,2.0706465
908,"""1 Place Christiane Frahier, 78100 Saint-Germain-en-Laye, France""",48.902778,2.073678
909,"""22 Rue d'Alsace, 78100 Saint-Germain-en-Laye, France""",48.9025495,2.0877986
910,"""3 Rue Molière, 78100 Saint-Germain-en-Laye, France""",48.9025363,2.09009
911,"""29 Allée de la Capitainerie, 78230 Le Pecq, France""",48.9028961,2.1036716
912,"""33 Rue Gabriel Péri, 78230 Le Pecq, France""",48.9027368,2.1066955
913,"""84 Boulevard de Belgique, 78110 Le Vésinet, France""",48.9027417,2.1208339
914,"""24 Route de la Borde, 78110 Le Vésinet, France""",48.9031317,2.1227636
915,"""4bis Route de Montesson, 78110 Le Vésinet, France""",48.9004664,2.1261341
916,"""31 Route du Vésinet, 78400 Chatou, France""",48.9032536,2.1409841
917,"""2 Rue Auguste Renoir, 78400 Chatou, France""",48.9027351,2.1546357
918,"""13 Rue Auguste Renoir, 78400 Chatou, France""",48.9028189,2.1566598
919,"""66 Rue Victor Hugo, 78420 Carrières-sur-Seine, France""",48.9023911,2.1710668
920,"""60 Rue Victor Hugo, 78420 Carrières-sur-Seine, France""",48.90273820000000,2.1721306
921,"""149 Boulevard du Général Leclerc, 92000 Nanterre, France""",48.902175,2.1850574
922,"""31 Rue Kléber, 92000 Nanterre, France""",48.90305800000000,2.191231
923,"""109 Avenue de la Commune de Paris, 92000 Nanterre, France""",48.9034674,2.2037895
924,"""160 Avenue de la République, 92000 Nanterre, France""",48.9030257,2.206588
925,"""14 Rue François Hanriot, 92000 Nanterre, France""",48.9025081,2.2214255
926,"""60 Rue François Hanriot, 92000 Nanterre, France""",48.9027214,2.2239052
927,"""9 Boulevard national, 92250 La Garenne-Colombes, France""",48.9031308,2.2372225
928,"""1bis Avenue Barrilliet, 92250 La Garenne-Colombes, France""",48.9028153,2.2400817
929,"""119 Avenue de la République, 92400 Courbevoie, France""",48.9026545,2.2545469
930,"""5 Rue Joseph Rivière, 92400 Courbevoie, France""",48.9026896,2.2567573
931,"""22 Avenue Malvesin, 92400 Courbevoie, France""",48.9028532,2.2708579
932,"""8 Boulevard Georges Clemenceau, 92400 Courbevoie, France""",48.9029344,2.273394
933,"""88 Quai Charles Pasqua, 92300 Levallois-Perret, France""",48.9026299,2.288233
934,"""Quai de Clichy, 92110 Clichy, France""",48.909042,2.3013087
935,"""82 Boulevard Jean Jaurès, 92110 Clichy, France""",48.90298550000000,2.304096700000000
936,"""80 Rue Martre, 92110 Clichy, France""",48.9031344,2.3069712
937,"""20 Rue Touzet Gaillard, 93400 Saint-Ouen, France""",48.9030063,2.320298
938,"""59 Rue Arago, 93400 Saint-Ouen, France""",48.9029164,2.3239827
939,"""12 Rue Jules Vallès, 93400 Saint-Ouen, France""",48.9024259,2.336765
940,"""3 Rue Paul Bert, 93400 Saint-Ouen, France""",48.9028942,2.3401409
941,"""23 Rue des Poissonniers, 93200 Saint-Ouen, France""",48.9027049,2.351825
942,"""49 Avenue du Président Wilson, 93210 Saint-Denis, France""",48.9031248,2.3580309
943,"""26 Avenue des Forgerons, 93300 Aubervilliers, France""",48.90293280000000,2.3710208
944,"""305 Rue Madeleine Vionnet, 93300 Aubervilliers, France""",48.9031321,2.3735669
945,"""19 Rue de l'Union, 93300 Aubervilliers, France""",48.9026769,2.3876258
946,"""31 Avenue Jean Jaurès, 93300 Aubervilliers, France""",48.9025991,2.3905122
947,"""48 Rue Toffier Decaux, 93500 Pantin, France""",48.90285890000000,2.4037959
948,"""156 Rue Diderot, 93500 Pantin, France""",48.902373,2.4064415
949,"""51-53 Chemin des Vignes, 93000 Bobigny, France""",48.9026164,2.4212745
950,"""43 Rue Saint-André, 93000 Bobigny, France""",48.9034074,2.4243321
951,"""38 Rue Gallieni, 93000 Bobigny, France""",48.9027457,2.4378369
952,"""77 Avenue Jean Jaurès, 93000 Bobigny, France""",48.9026138,2.4400349
953,"""Unnamed Road, 93000 Bobigny, France""",48.9100302,2.422169
954,"""93000 Bobigny, France""",48.9100302,2.422169
955,"""233 Avenue de Rosny, 93130 Noisy-le-Sec, France""",48.9028563,2.4705338
956,"""6 Rue Fremin, 93140 Bondy, France""",48.9029739,2.4731638
957,"""11 Allée des Primevères, 93140 Bondy, France""",48.902913,2.487374
958,"""13 Place Nicole Neuburger, 93140 Bondy, France""",48.9026108,2.4910804
959,"""48 Allée Pierre Brossolette, 93320 Les Pavillons-sous-Bois, France""",48.9030699,2.5032359
960,"""23 Allée Etienne Dolet, 93320 Les Pavillons-sous-Bois, France""",48.9027963,2.5066438
961,"""14 Avenue de Livry, 93340 Le Raincy, France""",48.9028223,2.5208357
962,"""46 Boulevard de l'Est, 93340 Le Raincy, France""",48.90266200000000,2.5235379
963,"""Fosse-Maussoin State Park, 83 Allée de la Chapelle, 93390 Clichy-sous-Bois, France""",48.9036871,2.5362539
964,"""76 Allée de la Chapelle, 93390 Clichy-sous-Bois, France""",48.9026738,2.540205
965,"""Gymnase Henri vidal, 7 Avenue des Pâquerettes, 93370 Montfermeil, France""",48.90256550000000,2.5550392
966,"""15 Rue Derain, 93370 Montfermeil, France""",48.902564,2.55701
967,"""2 Place Jacqueline Auriol, 93370 Montfermeil, France""",48.902394,2.5697384
968,"""3 Villa Dr Martial, 93370 Montfermeil, France""",48.90280750000000,2.5737787
969,"""31 Avenue Monge, 77500 Chelles, France""",48.9026167,2.5870907
970,"""70 Avenue Lavoisier, 77500 Chelles, France""",48.9030029,2.5910028
971,"""15 Chemin de Chantereine, 77500 Chelles, France""",48.9036139,2.6039848
972,"""11 Allée du Muguet, 77500 Chelles, France""",48.9026819,2.60597
973,"""77181 Le Pin, France""",48.91477190000000,2.6306962
974,"""77177 Brou-sur-Chantereine, France""",48.8927042,2.6381902
975,"""77410 Villevaudé, France""",48.91117090000000,2.667178
976,"""6 Rue de la Gueule du Bois, 77410 Villevaudé, France""",48.9013977,2.6618458
977,"""Rue de Percy, 77410 Villevaudé, France""",48.9026049,2.6715747
978,"""21 Rue des Petits Prés, 77410 Villevaudé, France""",48.9026524,2.6735959
979,"""78240 Chambourcy, France""",48.906272,2.040137
980,"""41 Avenue de l'Echaudee, 78112 Fourqueux, France""",48.8894156,2.0545317
981,"""5 Impasse des Sansonnets, 78112 Fourqueux, France""",48.8890483,2.0554682
982,"""2 Allée de la Pommeraie, 78112 Fourqueux, France""",48.88892940000000,2.0704762
983,"""22 Rue du Chiendent, 78112 Fourqueux, France""",48.8887095,2.072816
984,"""18 Rue Schnapper, 78100 Saint-Germain-en-Laye, France""",48.8888636,2.0879965
985,"""17 Rue Schnapper, 78100 Saint-Germain-en-Laye, France""",48.8885513,2.0903952
986,"""21 Avenue Charles de Gaulle, 78230 Le Pecq, France""",48.8885961,2.1035794
987,"""Quai du 8 Mai 1945, 78230 Le Pecq, France""",48.89245930000000,2.1066585
988,"""71 Allée des Oeillets, 78110 Le Vésinet, France""",48.8894951,2.120874
989,"""53 Route de Croissy, 78110 Le Vésinet, France""",48.8894414,2.1250857
990,"""34 Avenue de la Princesse, 78110 Le Vésinet, France""",48.8890745,2.1372032
991,"""1 Boulevard des États Unis, 78110 Le Vésinet, France""",48.8891599,2.1397528
992,"""14 Rue des Écoles, 78400 Chatou, France""",48.8888952,2.1539085
993,"""5a Avenue d'Aligre, 78400 Chatou, France""",48.8886371,2.1569627
994,"""13 Rue Amédée Bollée, 92500 Rueil-Malmaison, France""",48.8887526,2.1707878
995,"""1 Rue de l'Union, 92500 Rueil-Malmaison, France""",48.8892622,2.1736328
996,"""2 Impasse du Gymnase, 92000 Nanterre, France""",48.88903700000000,2.187819
997,"""50 Rue Raymond Poincaré, 92000 Nanterre, France""",48.8885029,2.1899845
998,"""40 Rue Sadi Carnot, 92000 Nanterre, France""",48.88884160000000,2.2040912
999,"""9-19 Avenue de la Liberté, 92000 Nanterre, France""",48.8881434,2.2075495
1000,"""10 Rue Louis Meunier, 92000 Nanterre, France""",48.8891806,2.2208803
1001,"""103 Avenue Pablo Picasso, 92000 Nanterre, France""",48.8889591,2.222969
1002,"""Les Bouvets, 92800 Puteaux, France""",48.8888288,2.2369138
1003,"""101 Terrasse Boieldieu, 92800 Puteaux, France""",48.8889174,2.2401881
1004,"""Tour Neptune, 20 Place de Seine, 92400 Courbevoie, France""",48.8895139,2.2541208
1005,"""7 Boulevard du Général Leclerc, 92200 Neuilly-sur-Seine, France""",48.8882541,2.2576577
1006,"""10 Rue Edouard Nortier, 92200 Neuilly-sur-Seine, France""",48.8887294,2.2709155
1007,"""Chezy, 92200 Neuilly-sur-Seine, France""",48.8882133,2.2715547
1008,"""37 Rue Louise Michel, 92300 Levallois-Perret, France""",48.8888634,2.2876593
1009,"""14 Rue Jacques Ibert, 92300 Levallois-Perret, France""",48.88884300000000,2.2901754
1010,"""1 Rue Nicolas Chuquet, 75017 Paris, France""",48.8888213,2.3038577
1011,"""135 Rue de Saussure, 75017 Paris, France""",48.88892800000000,2.307132
1012,"""15 Rue Clairaut, 75017 Paris, France""",48.8889624,2.3208722
1013,"""2 Rue Dautancourt, 75017 Paris, France""",48.8889244,2.3234792
1014,"""40 Avenue Junot, 75018 Paris, France""",48.8892289,2.3371957
1015,"""28 Rue des Saules, 75018 Paris, France""",48.8890918,2.3401838
1016,"""4B Rue d'Oran, 75018 Paris, France""",48.8890213,2.3540064
1017,"""20 Rue Doudeauville, 75018 Paris, France""",48.8888482,2.3568423
1018,"""57 Rue de Tanger, 75019 Paris, France""",48.88897060000000,2.3709138
1019,"""28 Rue Riquet, 75019 Paris, France""",48.88886470000000,2.3732103
1020,"""13-15 Rue Germaine Tailleferre, 75019 Paris, France""",48.88931120000000,2.3870024
1021,"""8 Avenue du Nouveau Conservatoire, 75019 Paris, France""",48.8889478,2.3900593
1022,"""47 Rue du Pré Saint-Gervais, 93500 Pantin, France""",48.8889478,2.4036228
1023,"""43 Rue Honoré d'Estienne d'Orves, 93500 Pantin, France""",48.8889839,2.4067756
1024,"""23 Voie de la Résistance, 93500 Pantin, France""",48.888878,2.4213003
1025,"""24 Voie de la Résistance, 93500 Pantin, France""",48.8896337,2.4218539
1026,"""95 Rue Paul de Kock, 93230 Romainville, France""",48.8888229,2.4383026
1027,"""15 Allée des Fauvettes, 93230 Romainville, France""",48.8890259,2.4396935
1028,"""14 Rue de Brément, 93130 Noisy-le-Sec, France""",48.889457,2.453972
1029,"""5 Rue Condorcet, 93130 Noisy-le-Sec, France""",48.8892257,2.4565383
1030,"""82 Rue des Carrouges, 93130 Noisy-le-Sec, France""",48.888979,2.4705362
1031,"""30 Chemin des Carrouges, 93130 Noisy-le-Sec, France""",48.888968,2.473692
1032,"""62 Rue Jean Monnet, 93140 Bondy, France""",48.8891846,2.4874275
1033,"""30 Allée des Deux Communes, 93250 Bondy, France""",48.8889091,2.4900912
1034,"""50 Rue Guilbert, 93250 Villemomble, France""",48.8888988,2.5044193
1035,"""15 Rue Adèle, 93250 Villemomble, France""",48.8885975,2.5070434
1036,"""22 Avenue Joffre, 93220 Gagny, France""",48.8892974,2.5206198
1037,"""19 Rue du Petit Raincy, 93220 Gagny, France""",48.8890044,2.5231892
1038,"""97 Rue du Général Leclerc, 93220 Gagny, France""",48.8890506,2.5372454
1039,"""24 Rue des Sports, 93220 Gagny, France""",48.88910690000000,2.5399459
1040,"""65 Avenue des Bleuets, 93370 Montfermeil, France""",48.888766,2.5536364
1041,"""5 Avenue des Bleuets, 93370 Montfermeil, France""",48.8885522,2.5576911
1042,"""Chemin de la Peau Grasse, 77500 Chelles, France""",48.888264,2.572857
1043,"""57 Rue du Clos Roger, 77500 Chelles, France""",48.8886291,2.5754201
1044,"""13 Rue du Tir, 77500 Chelles, France""",48.887536,2.5864754
1045,"""17 Rue de la Briqueterie, 77500 Chelles, France""",48.8903702,2.5896903
1046,"""4 Allée des Paturins, 77500 Chelles, France""",48.8888311,2.6038635
1047,"""184 Rue du Tir, 77500 Chelles, France""",48.8890859,2.606195
1048,"""Avenue Emile Guerry, 77500 Chelles, France""",48.8892452,2.6200214
1049,"""2 Avenue de Liaubon, 77500 Chelles, France""",48.88911910000000,2.6235936
1050,"""77177 Brou-sur-Chantereine, France""",48.8927042,2.6381902
1051,"""44 Avenue de l'Impératrice, 77400 Pomponne, France""",48.8893631,2.6543146
1052,"""36 Avenue de l'Impératrice, 77400 Pomponne, France""",48.889018,2.6574553
1053,"""77400 Pomponne, France""",48.8844082,2.6895848
1054,"""78240 Chambourcy, France""",48.906272,2.040137
1055,"""Rue du Val Fleuri, 78112 Fourqueux, France""",48.88901320000000,2.0587455
1056,"""107 Rue du 4 Septembre, 78112 Mareil-Marly, France""",48.8864763,2.0707592
1057,"""21 Chemin du Buisson Guérin, 78750 Mareil-Marly, France""",48.88622000000000,2.0738711
1058,"""1 Allée des Vergers, 78100 Saint-Germain-en-Laye, France""",48.8863177,2.0870814
1059,"""25 Allée des Primevères, 78100 Saint-Germain-en-Laye, France""",48.8859463,2.0904678
1060,"""6 Avenue du Président John Fitzgerald Kennedy, 78560 Le Port-Marly, France""",48.8861759,2.1026931
1061,"""Les pyramides, 16 Avenue de Saint-Germain, 78560 Le Port-Marly, France""",48.8882962,2.1067678
1062,"""33 Allée du Lac Inférieur, 78110 Le Vésinet, France""",48.8848531,2.1204807
1063,"""57 Boulevard du Président Roosevelt, 78110 Le Vésinet, France""",48.8862319,2.1242007
1064,"""27 Route de la Croix, 78110 Le Vésinet, France""",48.8857076,2.1371666
1065,"""21 B Avenue Georges Clemenceau, 78110 Le Vésinet, France""",48.886382,2.1411915
1066,"""3 Rue Georges Clemenceau, 78400 Chatou, France""",48.886297,2.154281
1067,"""26 Avenue d'Epremesnil, 78400 Chatou, France""",48.8861858,2.1574158
1068,"""113 Avenue Albert 1er, 92500 Rueil-Malmaison, France""",48.8862725,2.1707291
1069,"""14 Avenue Alsace-Lorraine, 92500 Rueil-Malmaison, France""",48.8863281,2.1735016
1070,"""41 Boulevard National, 92500 Rueil-Malmaison, France""",48.8865444,2.1874298
1071,"""43 Rue du Bois, 92000 Nanterre, France""",48.8861346,2.1905595
1072,"""5 Avenue Rachel, 92000 Nanterre, France""",48.8863879,2.2043234
1073,"""8 Rue Philippe Triaire, 92000 Nanterre, France""",48.8860324,2.207019
1074,"""11 Rue des Fontenelles, 92000 Nanterre, France""",48.8862633,2.220302
1075,"""1 Rue de Watford, 92000 Nanterre, France""",48.8861985,2.2232788
1076,"""69 Rue Sadi Carnot, 92800 Puteaux, France""",48.886374,2.23735
1077,"""40 Rue Anatole France, 92800 Puteaux, France""",48.8858836,2.2399298
1078,"""92200 Neuilly-sur-Seine, France""",48.8854993,2.2653713
1079,"""2 Avenue Charles de Gaulle, 92200 Neuilly-sur-Seine, France""",48.8861787,2.2570914
1080,"""155 Avenue Charles de Gaulle, 92200 Neuilly-sur-Seine, France""",48.8830611,2.2646867
1081,"""21 Boulevard d'Inkermann, 92200 Neuilly-sur-Seine, France""",48.8860075,2.2739634
1082,"""6 Avenue de la Porte de Champerret, 75017 Paris, France""",48.88626320000000,2.2874511
1083,"""L'Yser et la Somme, 75017 Paris, France""",48.8857694,2.2900134
1084,"""159 Avenue de Wagram, 75017 Paris, France""",48.8863555,2.3038611
1085,"""1 Rue Cernuschi, 75017 Paris, France""",48.8861409,2.3068152
1086,"""1 Rue Bridaine, 75017 Paris, France""",48.88615250000000,2.3207211
1087,"""32 Rue Nollet, 75017 Paris, France""",48.8860957,2.3231864
1088,"""13 Rue Ravignan, 75018 Paris, France""",48.8860244,2.337607
1089,"""4 Place du Calvaire, 75018 Paris, France""",48.886391,2.3403443
1090,"""11 Rue Saint-Luc, 75018 Paris, France""",48.8863394,2.3540768
1091,"""16 Rue Stephenson, 75018 Paris, France""",48.8861692,2.3568471
1092,"""27 Avenue de Flandre, 75019 Paris, France""",48.88611180000000,2.3704604
1093,"""41 Quai de la Seine, 75019 Paris, France""",48.886297,2.3734365
1094,"""12 Rue de Lunéville, 75019 Paris, France""",48.886316,2.38746
1095,"""77 Rue Petit, 75019 Paris, France""",48.886222,2.390306
1096,"""31 Rue André Joineau, 93310 Le Pré-Saint-Gervais, France""",48.8861511,2.4040126
1097,"""37 Rue Gabriel Péri, 93310 Le Pré-Saint-Gervais, France""",48.88624130000000,2.4068233
1098,"""Rue du Président Schuman, 93260 Les Lilas, France""",48.885925,2.421107
1099,"""10 Av. du Président Robert Schuman, 93260 Les Lilas, France""",48.8864121,2.4218112
1100,"""26 Rue Paul de Kock, 93230 Romainville, France""",48.8864299,2.4372611
1101,"""73 Avenue de Stalingrad, 93230 Romainville, France""",48.8864362,2.4400597
1102,"""14 Rue de la Renaissance Française, 93130 Noisy-le-Sec, France""",48.8867865,2.4535217
1103,"""École Paul Langevin, 93130 Noisy-le-Sec, France""",48.885222,2.457933
1104,"""268 Rue de Brément, 93110 Rosny-sous-Bois, France""",48.8862744,2.4714571
1105,"""11 D116, 93110 Noisy-le-Sec, France""",48.8847353,2.4828636
1106,"""118 Rue Denis Papin, 93250 Villemomble, France""",48.8870861,2.4871357
1107,"""8 Mai 1945, 93250 Villemomble, France""",48.8860856,2.4917744
1108,"""11 Rue la Fontaine, 93250 Villemomble, France""",48.8862269,2.5038348
1109,"""26 Rue René et Pierre Charton, 93250 Villemomble, France""",48.8865091,2.5065776
1110,"""30 Bis Avenue de la Station, 93250 Villemomble, France""",48.8858057,2.5223019
1111,"""9 Allée des Tulipes, 93220 Gagny, France""",48.88658880000000,2.5232143
1112,"""3 Allée Eugénie, 93220 Gagny, France""",48.8863938,2.5376883
1113,"""23 Boulevard Saint-Dizier, 93220 Gagny, France""",48.8861919,2.5398867
1114,"""51 Avenue des Pivoines, 93370 Montfermeil, France""",48.8857637,2.5545162
1115,"""18 Avenue des Pivoines, 93370 Montfermeil, France""",48.8861688,2.5567507
1116,"""101 Rue des Sources, 77500 Chelles, France""",48.8847675,2.5730748
1117,"""95 Rue des Sources, 77500 Chelles, France""",48.884772,2.5736566
1118,"""76 Rue Alexandre Bickart, 77500 Chelles, France""",48.8860302,2.5865917
1119,"""18 Rue du Tir, 77500 Chelles, France""",48.8873044,2.5912206
1120,"""2 Allée des Mésanges, 77500 Chelles, France""",48.88630090000000,2.6037948
1121,"""D34, 77500 Chelles, France""",48.8927591,2.6098403
